"1707","Odisha Red Cross Blood Bank, Subarnapur","20.843647","83.907","District Headquarters Hospital Sonepur; Hospital Road; Near fire station","9437715956"
"1708","Odisha Red Cross Blood Bank, Rourkela","22.264089","84.865108","Rourkela Government Hospital Campus; Rourkela; PO- Uditnagr; S.T.I Chowk","9437117223"
"1709","Immuno-Haematology & Blood Transfusion Centre, Rourkela","22.2640892","84.8651084","ISPAT General Hospital; Steel Authority of India ltd. Rourkela Steel Plant; Sector - 19","8895501126"
"1710","Vesaj Patel Hospital and Research Center Blood Bank","22.2265275","84.821447","Vesaj Patel Hosp and Research Center; Rourkela","N/A"
"1711","Community Welfare Society Hospital Blood Bank","22.255332","84.900917","Jagda; Rourkela",""
"1712","Hi-Tech Medical college & Hospital Blood Bank","22.223584","84.8296273","Near Hanuman Vatika; R.G.H Campus","9090952348"
"1713","Odisha Red Cross Blood Bank, SDH, Bonai ","21.819928","84.956534","Sub Divisional Hospital Bonai; Bonaigarh","9437117223"
"1714","Odisha Red Cross Blood Bank, Sundergarh","22.118256","84.036159","District Headquarter Hospital Premises; Sundargarh","9437250012"
"1715","Karaikal Government General Hospital Blood Bank","10.917635","79.836804","Kamarajar Salai Government Hospital; Puducherry       ","9360082577"
"1716","Sri Venkateshwara Medical College Hospital and Research Centre","11.903661","79.701071","13-A; Pondy-Vellupuram Main Road; Sugar Factory - Parry; Ariyur","9443602759"
"1717","Pondicherry Private Hospital Association (PPHA) Blood Bank","0","0","No: 84; Main Road; Chellan Nagar; Puducherry","N/A"
"1718","Pondicherry Institute of Medical Sciences Blood Bank","12.046974","79.854738","Kalathumettupathai; Ganapathichettikulam; Village No. 20 Kalapet; Puducherry ","N/A"
"1719","Sri Manakula Vinayagar Medical College Hospital Blood Bank","11.921612","79.62821","Kalitheerthalkuppam; Madagadipet; Puducherry","N/A"
"1720","Vinayaka Missions Medical College and Hospital Blood Bank","10.955396","79.847776","Keezhakasakudimedu; Kottucherry Post;  Karaikal; Puducherry ","09443203118, 09677594873"
"1721","Mahe Government General Hospital Blood Bank","0","0","Govt General Hospital; Mahe; Puducherry","N/A"
"1722","Mahatma Gandhi Medical College and Research Institute","11.811867","79.778314","Pondy-Cuddalore Main Road; Pillaiyarkuppam Puducherry","N/A"
"1723","Aarupadai Veedu Medical College Blood Bank","11.831098","79.783102","East Coast Road; Kirumampakkam; Pondy Cuddalore Road;                                Puducherry","N/A"
"1724","Indhira Gandhi Goverment General Hospital Blood Bank ","11.931847","79.83303","1;RVE Victor Simonel Street; Adjucent to Assembly","9872803453"
"1725","Jawahar Institute of Post Graduate Medical Education & Research (JIPMER) Hospital Blood Bank","11.954602","79.797995","80; OPD Block; Second Floor; Dhanvantari Nagar; Gorimedu Near Gorimedu Check post","N/A"
"1726","St. Joseph&#39;s Hospital (Cluny)  Blood Bank","11.930442","79.834177","St.Joseph&#39;s Hospital cluny; 16; Romain Rolland Street; Puducherry","9489500837"
"1727","Sri Lakshminarayana Institute of Medical Sciences Blood Bank","11.938014","79.737529","Osudu Agaram Village; Villianur Commune; Kudapakkam Post; Opposite Oostheri Lake","N/A"
"1728","INDIRA GANDHI MEDICAL COLLEGE & RESEARCH INSTITUTE ( BLOOD BANK)","11.939856","79.79624","225;First Floor; Vazhudavur Road; Kathirkamam","944,307,543,509,443,000,000"
"1729","East Coast Hospitals Blood Bank","11.930089","79.77957","No 1; Perambai Road; Paris Nagar; Moolakulam;  Near Vasantha Raja Theatre","N/A"
"1730","Rajiv Gandhi Government Women and Child Hospital Blood Bank","11.93782","79.806917","Iyyanar Kovil; Victor Simonal Street; 100 Feet Road Puducherry","N/A"
"1731","A.G. Padmavathi Hospital Blood Bank","11.92318","79.777662","R.S. 127/1A; Villianur Main Road; Arumparthapuram; Oulgaret; Near Adhithiya School","N/A"
"1732","Yanam Old Age Home Blood Bank","16.729453","82.216893","D.no:7-4-055; Old Rajeev Nagar; River bank; Yanam","8842324933"
"1733","Ajnala Civil Hospital Blood bank","31.8091472","74.26834","Fatehgarh Churian Road; Near Main Chowk",""
"1734","Sri Guru Ram Das Institute of Medical Sciences and Research Blood bank","31.635855","74.966905","Mehta Road; PO Vallah",""
"1735","Green Avenue Blood Bank","31.637056","74.856332","644; Mcleod Road; Rani Ka Bagh","09988448829 , 09501020817 "
"1736","Anil Blood Bank","31.643995","74.86651","Inside EMC Super speciality Hospital; Green Avenue","9888881873"
"1737","Amandeep Blood Bank","31.634549","74.859014"," Amandeep Hospital; Model Town; Gt Road","09888910127, 09815014601"
"1738","Guru Nanak Dev Hospital Blood bank","31.649955","74.883616","Government Medical College; Majitha Road",""
"1739","Adhlakha Medical Center Blood Bank","31.651164","74.874725","29-B; Race Course Road; Basant Avenue",""
"1740","Fortis Hospital Limited Blood Bank","31.664656","74.918134","Fortis Escort Heart and Super Speciality Institute Limited; Majitha Virka; By Pass Road","9780020944"
"1741","Shri Guru Ram Das Charitable Hospital Blood Bank","31.615001","74.882255","Circular Road;Near Gurdwara Sahib Shaduin Taran Taru Road","8872004286"
"1742","Guru Tej Rasila Charitable Hospital","31.640206","75.180095","Guru Tej Rasila Charitable Hospital; Saidpura; Amritsar","9779922477"
"1743","Jallianwala Bagh Martyr&#39;s Memorial (JBMM) Civil Hospital Blood Bank","31.633401","74.878894","G.T Road; Inder Palace Road; Maharaja Ranjit Singh Nagar; Hhasanpura Chowk; Hussainpura   G.T. Road; Inder Palace Road; Ram Bagh;",""
"1744","Maharaj Sawan Singh Charitable Hospital Blood Bank","31.51633","75.288007","G.T Road; Near Bus Stand","8568060853"
"1745","Barnala Civil Hospital Blood Bank ","30.375616","75.544877","Civil Hospital Barnala; Ram Bagh Road","9501024094"
"1746","Military Blood Bank Bathinda","30.216442","74.986339","Military Blood Bank;  Bathinda","9815498000"
"1747","Bhathinda Civil Hospital Blood Bank ","30.19344","74.947545","Mansa Road; Opposite Police Lines","9417026767"
"1748","Max Super Speciality Hospital Blood Bank","30.192388","74.946979","NH-64; Near Bathindha District Civil Hospital; Mansa Road","9814909191"
"1749","Adesh Institute of Medical Sciences and Research Blood Bank","30.222218","75.058662","NH- 7; Barnala Road; Bhucho; Tehsil Nathana ","9041782039"
"1750","Gupta Hospital Blood Bank","30.207465","74.950084","2/A; Power House Road; Near Jindal Heart Hospital","09815157018, 09501620619"
"1751","Rampura Phul Civil Hospital Blood Bank ","30.274566","75.235609","Cinema Road; Dashmesh Nagar",""
"1752","Guru Gobind Singh Medical College Blood Bank Hospital Blood Bank","30.681255","74.747606","Sadiq Road; Kotakpura","8427099444"
"1753","Kotkapura Civil Hospital Blood Bank","30.584713","74.820153"," NH15; Faridkot Road",""
"1754","Fatehgarh Sahib Civil Hospital Blood Bank","30.646899","76.390134","Old Tehsil; Government Quarters; BBSBE College Campus Near DC Complex","09023332075 ,0941708058"
"1755"," Abohar Civil Hospital Blood Bank","30.141667","74.198522","NH 15; Krishna Nagri; Near Lakarh Mandi ","9888283349"
"1756","Fazilka Civil Hospital Blood Bank","30.40713","74.024688","Railway Colony","9417616211"
"1757","Dr. Anil Bhaghi Memorial Hospital Blood Bank","30.9493","74.619453","Martyr Anil Baghi Road","9814181414"
"1758","Military Hospital","0","0","159; General Hospital; C/o 56 APO; Military Hospital; Ferozepur","NA"
"1759","Ferozpur Civil Hospital Blood Bank ","30.952504","74.607649","Housing Board Colony","9855600340"
"1760","Batala Civil Hospital Blood Bank ","31.808527","75.215451","308 diamond avenue; batala; Civil Hospital Rd; Dharampura Colony","09878147374, 07508177121	"
"1761","Gurdaspur Civil Hospital Blood Bank","32.040838","75.403333","Police Line; Near Bus Stand","9815418555"
"1762","Military Hospital Blood Bank","32.249222","75.647473","167; Military Hospital; Pathankot","8054081441"
"1763","Dasuya Civil Hospital Blood Bank","31.807263","75.665537","Hoshiarpur-Chandigarh Road; Keharvali; Dasuya ","09914081657	"
"1764","Garhshankar Civil Hospital Blood Bank","31.213261","76.151158","Anandpur Sahib Road","9815004488"
"1765","Shivam Hospital Blood Bank","31.520779","75.900469","Phagwara Road; Near Railway Crossing",""
"1766","Hoshiarpur Civil Hospital Blood Bank ","31.530807","75.899503","Kamalpur",""
"1767","Bhai Ghanaiya Ji Charitable Blood Bank and Hospital","31.535364","75.901668","Model colony; Hoshiarpur","9915460220"
"1768","Indian Medical Association Blood Bank Hoshiarpur","31.530798","75.90642","Sud Nursing Home;Premgarh; Dhobian Wali Gali;;",""
"1769","Sant Baba Rangi Ram Ji Charitable Hospital Blood Bank ","31.675185","75.657103","Jaja Road; Vpo - Jaja; Near Tanda ","9855109807"
"1770","Mukerian Civil Hospital Blood Bank","31.950081","75.613623","Model Town; Tikhowal","9814868556"
"1771","Baba Budha Sabib Cardiac Centre (BBC) Heart Care & Pruthi Hospital Blood Bank","31.317437","75.57421","301; Lajpat Nagar","9815343035"
"1772","Jalandhar Civil Hospital","31.330707","75.565197","Near Police Station;Jyothi Chowk; Islam Ganj","9814052476"
"1773","Dr. Kanwaljit Singh Grover (KSG) Memorial Blood Bank ","31.3150872","75.5732243","Inside New Ruby Hospital; 26 Link Road; Lajput Nagar; Jalandhar","09876708982 , 09872666177"
"1774","Military Hospital ","31.2842844","75.6295921","Military Hospital; Jalandhar  Cantt.","8130105571"
"1775","Kidney Hospital and LifeLine Medical Institutions Blood bank","31.304465","75.587635","63 & 64 Waryam Nagar; Cool Road","09814007570, 09501024094"
"1776","Tagore Hospital & Heart Care Center Blood Bank","31.337046","75.563262","91; Banda Bahadur Nagar; Mahavir Marg; Near Kapurthala Chowk ","9872890591"
"1777","Ohri Hospital Blood Bank","31.324038","75.567511","Mahavir Marg; Near State Bank Of Patiala; Shaheed Udham Singh Nagar","9592165252"
"1778","Sacred Heart Hospital Blood Bank ","31.363857","75.550527","Grand Trunk Road; Maqsudan","7696410394"
"1779","SGL Charitable Hospital Blood Bank","31.301186","75.597155","1st - 4th Floor; Garha Road; Urban Estate Part I; Guru Amardas Market; Hardyal Nagar; ","09357232032, 09876004506"
"1780","Patel Hospital Private Limited Blood Bank","31.323729","75.578156","Civil Lines; Behind Hotel Skylark","9876004506"
"1781","Ghai Hospital Blood Bank ","31.307531","75.567277","661; A & B; Guru Teg Bahadur Nagar;; Near Ravi Dass Chowk ","9876065433"
"1782","Shree Devi Talab Mandir Charitable Hospital Blood Bank","31.342787","75.581737","Mandir Marg; Tanda Road; Near Kusht Ashram; Near Doaba Chowk; Doaba College","09872883361, 09653413554"
"1783","Joshi Hospital and Trauma Centre Blood Bank","31.334225","75.563308","Kapurthala Chowk; Near Satyam Hospital; Adarsh Nagar","094170-07288"
"1784","Punjab Institute of Medical Sciences (PIMS) Blood Bank","31.306683","75.595821","Garha Road","8558063129"
"1785","Capitol Hospital Blood Bank","31.364442","75.597437","Jalandhar-Pathankot Road; NH-44; Near Reru Chowk","09888880005, 084275-84275"
"1786","Johal Multispeciality Hospital Blood Bank","31.321636","75.632472","Hoshiarpur Road; Rama Mandi","08146570660, 09417070660        "
"1787","Nakodar Civil Hospital Blood Bank ","31.128006","75.47587","Hospital Rd; Amardas Colony","01821 220053"
"1788","Phillaur Civil Hospital Blood Bank ","31.021583","75.790012","Abad Pura; Phillaur","9814180870"
"1789","Kapurthala Civil Hospital Blood Bank ","31.37571","75.381995","Civil Hospital; Kapurthala Road","9417402410"
"1790","Phagwara Civil Hospital Blood bank","31.226118","75.76766","NH 1; Chahal Nagar",""
"1791","Kapurthala Blood Donor Council Blood bank","31.219092","75.77041","Guru Hargobind Nagar; Blood Bank Bhawan; Phagwara ",""
"1792","Khanna Civil Hospital Blood Bank ","30.703465","76.222834","Karnail Singh Rd; Ahluwalia Mohalla; Anant Nagar",""
"1793","Shri Guru Teg Bahadur Charitable Hospital","31.302247","75.572492","Near Gurudwara;  Guru Teg Bahadur (GTB) Nagar; Jalandhar ",""
"1794","SNS Pahawa Charitable Hospital Blood Bank","30.885426","75.862185","Industrial Area-B; Ludhiana","9876048971"
"1795","Red Cross Regional Blood Bank","30.907375","75.841051","Red Cross Bhavan; The Mall Road; Near Rakh Bagh",""
"1796","Dayanand Medical College & Hospital Blood Bank","30.916089","75.835767","Rajpura Road; Near Rose Garden; Tagore Nagar; Civil Lines",""
"1797","Christian Medical College and Brown Memorial Hospital Blood Bank","30.91067","75.863458","CMC Chowk; Brown road",""
"1798","Mohan Dai Oswal Cancer Treatment & Research Foundation Blood Bank","30.890496","75.884942","Grand Trunk Rd; Sherpur Khurd Colony; Parbhat Nagar; Balsingh Nagar","9815418555"
"1799","Ludhiana Civil Hospital Blood Bank ","30.906634","75.859678","Field Ganj Road; CMC Campus","080545 01443"
"1800","Dr. B.L. Kapoor Memorial Hospital Blood Bank","30.920492","75.849864","Sabzi Mandi Road; G.T.Road; Old Sabzi Mandi; Dal Bazar","09814098338, 09888822244"
"1801","Deepak Memorial Hospital Blood Bank","30.892357","75.811069","Opposite Gate No 1; PAU; Sarabha Nagar","08872420136	"
"1802","Shri Krishna Charitable Hospital Blood Bank","30.888281","75.845858","Pritm Nagar; Model Town","9814868556"
"1803","Fortis Hospital Blood Bank ","30.889292","75.935144","6kms from Samrala Chowk; Chandigarh Road; Mundian Kalan Village; Near Radha Soami Satsang Bhavan;","7087431444"
"1804","Satguru Pratap Singh Hospital (SPS) Blood Bank","30.883346","75.887705","Grand Trunk Rd; Sherpur Chowk; Sherpur","088720 27036"
"1805","Deep Nursing Home and Children Hospital Blood Bank","30.88946","75.837507","Plot No.481; Model Town Rd; Model Town; Near Mint Gumri Chowk","9878408331"
"1806","Shree Ragunath Hospital Blood Bank","30.888778","75.795876","Aggar Nagar - B Block; Aggar Nagar","09814023815, 09815491587"
"1807","Civil Hospital Samrala","0","0","Samrala ","8146570660"
"1808","Mansa Civil Hospital Blood Bank ","29.985368","75.40316","Water Works Road; Civil Hospital",""
"1809","Moga Civil Hospital Blood Bank ","30.811673","75.169349","Mina Bazar; New Town","9872990328"
"1810","Banga Civil Hospital Blood Bank ","31.184344","75.995988","SH18; Gandhi Nagar Mohalla","9463282194"
"1811","Guru Nanak Mission Hospital Blood Bank","31.193742","75.948973","Phagwara - Mohali Expressway; ","9041008101"
"1812","Blood Donors Council, Blood Bank ","31.118537","76.116853","Blood Donors Complex; Rahon Road","9815498000"
"1813","Pathankot Civil Hospital Blood Bank ","32.2824637","75.6529524","Shahpur Road",""
"1814","Chintpurni Medical College and Hospital Blood Bank","32.306064","75.757861","Near Indian Heritage School; DLM City; Bungal;",""
"1815","Nabha Civil Hospital Blood Bank","30.370999","76.146125","Nabha","9814190308"
"1816","Government Medical College and Rajindra Hospital Blood Bank","30.327696","76.386153","Sangrur Road","9417153259"
"1817","Military Hospital Blood Bank","30.326207","76.382177","Patiala","9872461083"
"1818","Life Line Blood Centre","30.343682","76.399514","13-A; Walia Hospital; Corner View Colony; Dukhniwaran Road; Factory Area","9914003848"
"1819","Gian Sagar Medical College and Hospital Blood Bank","30.528959","76.671462","Ramnagar (Banur);  District Patiala; Punjab","NA"
"1820","Rajpura Civil Hospital Blood Bank","30.478441","76.584065","AP Jain Hospital; Rajpura","9872803453"
"1821","Ananadpur Sahib Civil Hospital Blood Bank","31.238973","76.494595","Ward No:1; Nania Devi Road; Keshgarh Sahib","9815315243"
"1822","BBMB Hospital Blood Bank","31.382789","76.364112","BBMB Hosital Nangal Town Ship","09417026767, 09417064672"
"1823","Rupnagar Civil Hospital Blood Bank ","30.966052","76.52516","Ali Mohalla; Mil Mil Nagar; Gugga Mari Mohalla; Near Bela Chowk ","9876708982"
"1824","Kharar Civil Hospital Blood Bank","30.752837","76.632796","Civil Hospital Road; Guru Teg Bahadur Nagar; Near Bus Stand ","9855031102"
"1825","Sri Guru Harkrishan Sahib Charitable Eye Hospital Trust Blood Bank","30.69336","76.698763","Sector 77; Ajitgarh; Sohana; Sahibzada Ajit Singh Nagar;  ","8725001326"
"1826","Fortis Hospital Mohali, Blood Bank","30.694086","76.730141","Sector 62; Phase - VIII; Sahibzada Ajit Singh Nagar;","9357232032"
"1827","Silver Oaks Hospital Blood Bank","30.692232","76.733098","Phase 9; Sector 63; SAS Nagar; Sahibzada Ajit Singh Nagar;  Punjab India; SAS Nagar","7696040405"
"1828","Grecian Super Speciality Hospital Blood Bank","30.691127","76.723553","Sector 69 ; Sahibzada Ajit Singh Nagar","09815157018, 09501620619"
"1829","Ivy Health and Life Sciences Private Limited","30.706958","76.708016","IVY Hospital; Sector-71","07508699443	"
"1830","Max Super Specialty Hospital Blood Bank","30.73975","76.714419","Near Civil Hospital; Phase-VI; Sector 56A","9815073734"
"1831","Mohali Civil Hospital Blood Bank","30.739307","76.713957","Phase 6; 56A; Sector 56; Sahibzada Ajit Singh Nagar  ","9463448383"
"1832","Malerkotla Civil Hospital Blood Bank ","30.26952","75.809513","Railway Rd; Agar Nagar","01675 253057"
"1833","Civil Hospital Blood Bank","30.668559","76.294889","Civil Hospital; Nasrali; Mandi Gobindgarh","9814190308"
"1834","Sangrur Civil Hospital Blood Bank ","30.251874","75.836328","Mubarik Mehal Colony; Dhuri Road; Mahavir chowk","095924 97905"
"1835","Muktsar Civil Hospital Blood Bank ","30.463286","74.537174","Canal Colony; Bathinda Road; Sri Muktsar Sahib ","094641-42424"
"1836","Patti Civil Hospital Blood Bank ","31.274623","74.853386"," Civil Hospital Patti; Taran taran ","9878683585"
